2028:  [INFO] SCORE: 0.710496
2031:  [INFO] SCORE: 0.9700821
2034:  [INFO] SCORE: 0.99356784
2037:  [INFO] SCORE: 0.784863
2040:  [INFO] SCORE: 0.9884197
2043:  [INFO] SCORE: 0.877932
2046:  [INFO] SCORE: 0.9896291
2049:  [INFO] SCORE: 0.99328211
2052:  [INFO] SCORE: 0.9312276
2055:  [INFO] SCORE: 0.9943878
2058:  [INFO] SCORE: 0.879048
2061:  [INFO] SCORE: 0.9867203
2064:  [INFO] SCORE: 0.845559
2067:  [INFO] SCORE: 0.9841319
2070:  [INFO] SCORE: 0.99404204
2073:  [INFO] SCORE: 0.881291
2076:  [INFO] SCORE: 0.9910491
2079:  [INFO] SCORE: 0.858667
2082:  [INFO] SCORE: 0.790732
2085:  [INFO] SCORE: 0.9943926
2088:  [INFO] SCORE: 0.9831823
2091:  [INFO] SCORE: 0.710598
2094:  [INFO] SCORE: 0.98743
2097:  [INFO] SCORE: 0.99397586
2100:  [INFO] SCORE: 0.99288583
2103:  [INFO] SCORE: 0.873317
2106:  [INFO] SCORE: 0.99010828
2109:  [INFO] SCORE: 0.817789
2112:  [INFO] SCORE: 0.9114772
2115:  [INFO] SCORE: 0.9697523
2118:  [INFO] SCORE: 0.881947
2121:  [INFO] SCORE: 0.9857695
2124:  [INFO] SCORE: 0.99596587
2127:  [INFO] SCORE: 0.766227
2130:  [INFO] SCORE: 0.9341619
2133:  [INFO] SCORE: 0.99128522
2136:  [INFO] SCORE: 0.99181792
2139:  [INFO] SCORE: 0.9980352
2142:  [INFO] SCORE: 0.9673796
2145:  [INFO] SCORE: 0.855435
2148:  [INFO] SCORE: 0.9008975
2151:  [INFO] SCORE: 0.9925744
2154:  [INFO] SCORE: 0.9774986
2157:  [INFO] SCORE: 0.878405
2160:  [INFO] SCORE: 0.9933921
2163:  [INFO] SCORE: 0.817036
2166:  [INFO] SCORE: 0.9773354
2169:  [INFO] SCORE: 0.661097
2172:  [INFO] SCORE: 0.9674157
2175:  [INFO] SCORE: 0.99608271
2178:  [INFO] SCORE: 0.99554575
2181:  [INFO] SCORE: 0.877825
2184:  [INFO] SCORE: 0.99623251
2187:  [INFO] SCORE: 0.733249
2190:  [INFO] SCORE: 0.9099624
2193:  [INFO] SCORE: 0.99471548
2196:  [INFO] SCORE: 0.888881
2199:  [INFO] SCORE: 0.99340305
2202:  [INFO] SCORE: 0.99725167
2205:  [INFO] SCORE: 0.840635
2208:  [INFO] SCORE: 0.9867728
2211:  [INFO] SCORE: 0.99244761
2214:  [INFO] SCORE: 0.852893
2217:  [INFO] SCORE: 0.820439
2220:  [INFO] SCORE: 0.705649
2223:  [INFO] SCORE: 0.99448294
2226:  [INFO] SCORE: 0.99597995
2229:  [INFO] SCORE: 0.860057
2232:  [INFO] SCORE: 0.99651706
2235:  [INFO] SCORE: 0.743561
2238:  [INFO] SCORE: 0.99387838
2241:  [INFO] SCORE: 0.9395028
2244:  [INFO] SCORE: 0.99272901
2247:  [INFO] SCORE: 0.99008055
2250:  [INFO] SCORE: 0.99592036
2253:  [INFO] SCORE: 0.9352778
2256:  [INFO] SCORE: 0.99433493
2259:  [INFO] SCORE: 0.99662034
2262:  [INFO] SCORE: 0.856707
2265:  [INFO] SCORE: 0.99015684
2268:  [INFO] SCORE: 0.707625
2271:  [INFO] SCORE: 0.9890832
2274:  [INFO] SCORE: 0.898443
2277:  [INFO] SCORE: 0.99377836
2280:  [INFO] SCORE: 0.857491
2283:  [INFO] SCORE: 0.99306831
2286:  [INFO] SCORE: 0.9772533
2289:  [INFO] SCORE: 0.611418
2292:  [INFO] SCORE: 0.9824993
2295:  [INFO] SCORE: 0.99464141
2298:  [INFO] SCORE: 0.9893831
2301:  [INFO] SCORE: 0.9861673
2304:  [INFO] SCORE: 0.9810223
2307:  [INFO] SCORE: 0.950557
2310:  [INFO] SCORE: 0.601329
2313:  [INFO] SCORE: 0.99782094
2316:  [INFO] SCORE: 0.999548392
2319:  [INFO] SCORE: 0.804869
2322:  [INFO] SCORE: 0.792142
2325:  [INFO] SCORE: 0.999634839
2328:  [INFO] SCORE: 0.999683526
2331:  [INFO] SCORE: 0.99262182
2334:  [INFO] SCORE: 0.83947
2337:  [INFO] SCORE: 0.626847
2340:  [INFO] SCORE: 0.99178586
2343:  [INFO] SCORE: 0.999471334
2346:  [INFO] SCORE: 0.647125
2349:  [INFO] SCORE: 0.999290019
2352:  [INFO] SCORE: 0.638944
2355:  [INFO] SCORE: 0.999357735
2358:  [INFO] SCORE: 0.629291
2361:  [INFO] SCORE: 0.74262
2364:  [INFO] SCORE: 0.764202
2367:  [INFO] SCORE: 0.703342
2370:  [INFO] SCORE: 0.624526
2373:  [INFO] SCORE: 0.867938
2376:  [INFO] SCORE: 0.790829
2379:  [INFO] SCORE: 0.794272
2382:  [INFO] SCORE: 0.833219
2385:  [INFO] SCORE: 0.99322102
2388:  [INFO] SCORE: 0.680764
2391:  [INFO] SCORE: 0.800996
2394:  [INFO] SCORE: 0.99566972
2397:  [INFO] SCORE: 0.835799
2400:  [INFO] SCORE: 0.795817
2403:  [INFO] SCORE: 0.69483
2406:  [INFO] SCORE: 0.99798152
2409:  [INFO] SCORE: 0.806741
2412:  [INFO] SCORE: 0.762892
2415:  [INFO] SCORE: 0.788827
2418:  [INFO] SCORE: 0.99338444
2421:  [INFO] SCORE: 0.806559
2424:  [INFO] SCORE: 0.9863504
2427:  [INFO] SCORE: 0.845178
2430:  [INFO] SCORE: 0.99920478
2433:  [INFO] SCORE: 0.873049
2436:  [INFO] SCORE: 0.861459
2439:  [INFO] SCORE: 0.99819251
2442:  [INFO] SCORE: 0.841764
2445:  [INFO] SCORE: 0.733587
2448:  [INFO] SCORE: 0.99164775
2451:  [INFO] SCORE: 0.999628518
2454:  [INFO] SCORE: 0.99308952
2457:  [INFO] SCORE: 0.99069882
2460:  [INFO] SCORE: 0.906105
2463:  [INFO] SCORE: 0.653607
2466:  [INFO] SCORE: 0.99359399
2469:  [INFO] SCORE: 0.99449879
2472:  [INFO] SCORE: 0.803392
2475:  [INFO] SCORE: 0.99208259
2478:  [INFO] SCORE: 0.9889128
2481:  [INFO] SCORE: 0.999149938
2484:  [INFO] SCORE: 0.979331
2487:  [INFO] SCORE: 0.845714
2490:  [INFO] SCORE: 0.99451947
2493:  [INFO] SCORE: 0.99789702
2496:  [INFO] SCORE: 0.799289
2499:  [INFO] SCORE: 0.99212942
2502:  [INFO] SCORE: 0.9045474
2505:  [INFO] SCORE: 0.840251
2508:  [INFO] SCORE: 0.999629165
2511:  [INFO] SCORE: 0.859816
2514:  [INFO] SCORE: 0.9071681
2517:  [INFO] SCORE: 0.9786518
2520:  [INFO] SCORE: 0.875445
2523:  [INFO] SCORE: 0.999251739
2526:  [INFO] SCORE: 0.9652901
2529:  [INFO] SCORE: 0.778087
2532:  [INFO] SCORE: 0.99327708
2535:  [INFO] SCORE: 0.999213168
2538:  [INFO] SCORE: 0.999552661
2541:  [INFO] SCORE: 0.867193
2544:  [INFO] SCORE: 0.99821139
2547:  [INFO] SCORE: 0.889202
2550:  [INFO] SCORE: 0.9860287
2553:  [INFO] SCORE: 0.836788
2556:  [INFO] SCORE: 0.999024826
2559:  [INFO] SCORE: 0.7547
2562:  [INFO] SCORE: 0.860181
2565:  [INFO] SCORE: 0.9851359
2568:  [INFO] SCORE: 0.818714
2571:  [INFO] SCORE: 0.9963151
2574:  [INFO] SCORE: 0.808339
2577:  [INFO] SCORE: 0.999795757
2580:  [INFO] SCORE: 0.717296
2583:  [INFO] SCORE: 0.780918
2586:  [INFO] SCORE: 0.99789882
2589:  [INFO] SCORE: 0.839623
2592:  [INFO] SCORE: 0.9822396
2595:  [INFO] SCORE: 0.9861509
2598:  [INFO] SCORE: 0.742916
2601:  [INFO] SCORE: 0.99074124
2604:  [INFO] SCORE: 0.9892167
2607:  [INFO] SCORE: 0.999020255
2610:  [INFO] SCORE: 0.999538062
2613:  [INFO] SCORE: 0.888684
2616:  [INFO] SCORE: 0.775638
2619:  [INFO] SCORE: 0.999057514
2622:  [INFO] SCORE: 0.642621
2625:  [INFO] SCORE: 0.9993388
2628:  [INFO] SCORE: 0.9881834
2631:  [INFO] SCORE: 0.765403
2634:  [INFO] SCORE: 0.999380688
2637:  [INFO] SCORE: 0.9860981
2640:  [INFO] SCORE: 0.99347482
2643:  [INFO] SCORE: 0.9856898
2646:  [INFO] SCORE: 0.974689
2649:  [INFO] SCORE: 0.816707
2652:  [INFO] SCORE: 0.9585876
2655:  [INFO] SCORE: 0.730531
2658:  [INFO] SCORE: 0.99790829
2661:  [INFO] SCORE: 0.99239096
2664:  [INFO] SCORE: 0.9836739
2667:  [INFO] SCORE: 0.9847369
2670:  [INFO] SCORE: 0.99767256
2673:  [INFO] SCORE: 0.99373423
2676:  [INFO] SCORE: 0.664368
2679:  [INFO] SCORE: 0.99119975
2682:  [INFO] SCORE: 0.999620786
2685:  [INFO] SCORE: 0.795722
2688:  [INFO] SCORE: 0.9920922
2691:  [INFO] SCORE: 0.644667
2694:  [INFO] SCORE: 0.99850155
2697:  [INFO] SCORE: 0.9829653
2700:  [INFO] SCORE: 0.9980094
2703:  [INFO] SCORE: 0.9894368
2706:  [INFO] SCORE: 0.662101
2709:  [INFO] SCORE: 0.99699939
2712:  [INFO] SCORE: 0.830629
2715:  [INFO] SCORE: 0.99309557
2718:  [INFO] SCORE: 0.999489342
2721:  [INFO] SCORE: 0.756936
2724:  [INFO] SCORE: 0.999223997
2727:  [INFO] SCORE: 0.99888811
2730:  [INFO] SCORE: 0.99465698
2733:  [INFO] SCORE: 0.767829
2736:  [INFO] SCORE: 0.9966379
2739:  [INFO] SCORE: 0.852256
2742:  [INFO] SCORE: 0.999364548
2745:  [INFO] SCORE: 0.9260695
2748:  [INFO] SCORE: 0.751104
2751:  [INFO] SCORE: 0.9794657
2754:  [INFO] SCORE: 0.999472268
2757:  [INFO] SCORE: 0.820866
2760:  [INFO] SCORE: 0.99874187
2763:  [INFO] SCORE: 0.850485
2766:  [INFO] SCORE: 0.99173533
2769:  [INFO] SCORE: 0.99887986
2772:  [INFO] SCORE: 0.854683
2775:  [INFO] SCORE: 0.72561
2778:  [INFO] SCORE: 0.999177342
2781:  [INFO] SCORE: 0.844016
2784:  [INFO] SCORE: 0.9897011
2787:  [INFO] SCORE: 0.9783264
